sample_id,premise,hypothesis,n_agents,m_examples,label,predicted,result
9001,"A guy with piercings, tattoos and a mohawk is looking at the camera while lounging in a chair.","A male model with a mohawk, tattoos, and piercings strikes a lazy pose in a lounge chair for the camera.",9,8,1,0.0,0
9001,"A guy with piercings, tattoos and a mohawk is looking at the camera while lounging in a chair.","A male model with a mohawk, tattoos, and piercings strikes a lazy pose in a lounge chair for the camera.",1,16,1,0.0,0
9001,"A guy with piercings, tattoos and a mohawk is looking at the camera while lounging in a chair.","A male model with a mohawk, tattoos, and piercings strikes a lazy pose in a lounge chair for the camera.",3,16,1,0.0,0
9001,"A guy with piercings, tattoos and a mohawk is looking at the camera while lounging in a chair.","A male model with a mohawk, tattoos, and piercings strikes a lazy pose in a lounge chair for the camera.",5,16,1,0.0,0
9001,"A guy with piercings, tattoos and a mohawk is looking at the camera while lounging in a chair.","A male model with a mohawk, tattoos, and piercings strikes a lazy pose in a lounge chair for the camera.",9,16,1,0.0,0
9001,"A guy with piercings, tattoos and a mohawk is looking at the camera while lounging in a chair.","A male model with a mohawk, tattoos, and piercings strikes a lazy pose in a lounge chair for the camera.",1,32,1,0.0,0
9001,"A guy with piercings, tattoos and a mohawk is looking at the camera while lounging in a chair.","A male model with a mohawk, tattoos, and piercings strikes a lazy pose in a lounge chair for the camera.",3,32,1,0.0,0
9001,"A guy with piercings, tattoos and a mohawk is looking at the camera while lounging in a chair.","A male model with a mohawk, tattoos, and piercings strikes a lazy pose in a lounge chair for the camera.",5,32,1,0.0,0
9001,"A guy with piercings, tattoos and a mohawk is looking at the camera while lounging in a chair.","A male model with a mohawk, tattoos, and piercings strikes a lazy pose in a lounge chair for the camera.",9,32,1,0.0,0
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,1,1,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,3,1,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,5,1,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,9,1,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,1,4,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,3,4,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,5,4,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,9,4,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,1,8,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,3,8,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,5,8,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,9,8,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,1,16,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,3,16,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,5,16,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,9,16,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,1,32,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,3,32,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,5,32,2,2.0,1
7770,A man is wearing a blue and yellow racing uniform while holding a bottle,this guy is jumping rope,9,32,2,2.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,1,1,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,3,1,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,5,1,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,9,1,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,1,4,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,3,4,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,5,4,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,9,4,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,1,8,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,3,8,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,5,8,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,9,8,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,1,16,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,3,16,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,5,16,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,9,16,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,1,32,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,3,32,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,5,32,1,1.0,1
7438,Lady wearing brown jacket with brown boots and orange colored scarf is hearing music while sitting in the train.,The lady is listening to music through headphones.,9,32,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,1,1,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,3,1,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,5,1,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,9,1,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,1,4,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,3,4,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,5,4,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,9,4,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,1,8,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,3,8,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,5,8,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,9,8,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,1,16,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,3,16,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,5,16,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,9,16,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,1,32,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,3,32,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,5,32,1,1.0,1
7942,A man with a beard sitting in front of the tour bus.,A man is traveling to see his best friend.,9,32,1,1.0,1
9238,A woman with a navy sweater is looking through a blue telescope at a statue of a dinosaur.,The woman is watching television,1,1,2,2.0,1
9238,A woman with a navy sweater is looking through a blue telescope at a statue of a dinosaur.,The woman is watching television,3,1,2,2.0,1
9238,A woman with a navy sweater is looking through a blue telescope at a statue of a dinosaur.,The woman is watching television,5,1,2,2.0,1
